year,round,grand_prix,finish_position,number,driver,constructor,stint_compounds,stint_lengths,total_stops,total_laps
2020,15,Bahrain Grand Prix,11,26,KVY,AlphaTauri,"['M', 'S', 'H', 'H']","[1, 16, 16, 23]",3,56
2020,15,Bahrain Grand Prix,12,63,RUS,Williams,"['M', 'M', 'H', 'M']","[1, 19, 19, 17]",3,56
2020,15,Bahrain Grand Prix,13,5,VET,Ferrari,"['M', 'H', 'M', 'H']","[1, 19, 19, 17]",3,56
2020,15,Bahrain Grand Prix,14,6,LAT,Williams,"['H', 'M', 'M', 'H']","[1, 20, 16, 19]",3,56
2020,15,Bahrain Grand Prix,15,7,RAI,Alfa Romeo Racing,"['M', 'M', 'H', 'M']","[1, 16, 23, 16]",3,56
2020,15,Bahrain Grand Prix,16,99,GIO,Alfa Romeo Racing,"['M', 'M', 'H', 'S']","[1, 19, 33, 3]",3,56
2020,15,Bahrain Grand Prix,17,20,MAG,Haas F1 Team,"['M', 'H', 'H', 'H', 'S']","[1, 2, 24, 26, 3]",4,56
2020,15,Bahrain Grand Prix,18,11,PER,Racing Point,"['M', 'M', 'H', 'H']","[0, 19, 16, 18]",3,53
2020,15,Bahrain Grand Prix,DNF,18,STR,Racing Point,"['M', 'M']","[0, 2]",1,2
2020,15,Bahrain Grand Prix,DNF,8,GRO,Haas F1 Team,['H'],[0],0,0
2020,16,Sakhir Grand Prix,1,11,PER,Racing Point,"['S', 'M', 'H']","[1, 46, 40]",2,87
2020,16,Sakhir Grand Prix,2,31,OCO,Renault,"['M', 'H']","[41, 46]",1,87
2020,16,Sakhir Grand Prix,3,18,STR,Racing Point,"['S', 'M']","[42, 45]",1,87
2020,16,Sakhir Grand Prix,4,55,SAI,McLaren,"['S', 'M', 'M']","[28, 27, 32]",2,87
2020,16,Sakhir Grand Prix,5,3,RIC,Renault,"['S', 'M', 'H']","[29, 26, 32]",2,87
2020,16,Sakhir Grand Prix,6,23,ALB,Red Bull Racing,"['M', 'H', 'S']","[47, 15, 25]",2,87
2020,16,Sakhir Grand Prix,7,26,KVY,AlphaTauri,"['S', 'M', 'H']","[27, 26, 34]",2,87
2020,16,Sakhir Grand Prix,8,77,BOT,Mercedes,"['M', 'H', 'H']","[49, 13, 25]",2,87
2020,16,Sakhir Grand Prix,9,63,RUS,Mercedes,"['M', 'H', 'M', 'M', 'S']","[45, 17, 1, 15, 9]",4,87
2020,16,Sakhir Grand Prix,10,4,NOR,McLaren,"['S', 'M', 'M']","[20, 34, 33]",2,87
2020,16,Sakhir Grand Prix,11,10,GAS,AlphaTauri,"['S', 'M', 'H']","[28, 23, 36]",2,87
2020,16,Sakhir Grand Prix,12,5,VET,Ferrari,"['M', 'H', 'S', 'S']","[31, 23, 9, 24]",3,87
2020,16,Sakhir Grand Prix,13,99,GIO,Alfa Romeo Racing,"['M', 'H', 'M']","[26, 28, 33]",2,87
2020,16,Sakhir Grand Prix,14,7,RAI,Alfa Romeo Racing,"['M', 'H', 'M', 'S']","[23, 31, 8, 25]",3,87
2020,16,Sakhir Grand Prix,15,20,MAG,Haas F1 Team,"['S', 'M', 'S']","[26, 28, 33]",2,87
2020,16,Sakhir Grand Prix,16,89,AIT,Williams,"['M', 'H', 'M', 'S']","[31, 23, 5, 28]",3,87
2020,16,Sakhir Grand Prix,17,51,FIT,Haas F1 Team,"['S', 'M', 'S', 'S']","[31, 22, 10, 24]",3,87
2020,16,Sakhir Grand Prix,DNF,6,LAT,Williams,"['S', 'M']","[26, 26]",1,52
2020,16,Sakhir Grand Prix,DNF,33,VER,Red Bull Racing,['S'],[0],0,0
2020,16,Sakhir Grand Prix,DNF,16,LEC,Ferrari,['S'],[0],0,0
2020,17,Abu Dhabi Grand Prix,1,33,VER,Red Bull Racing,"['M', 'H']","[10, 45]",1,55
2020,17,Abu Dhabi Grand Prix,2,77,BOT,Mercedes,"['M', 'H']","[10, 45]",1,55
2020,17,Abu Dhabi Grand Prix,3,44,HAM,Mercedes,"['M', 'H']","[10, 45]",1,55
2020,17,Abu Dhabi Grand Prix,4,23,ALB,Red Bull Racing,"['S', 'H']","[10, 45]",1,55
2020,17,Abu Dhabi Grand Prix,5,4,NOR,McLaren,"['S', 'H']","[10, 45]",1,55
2020,17,Abu Dhabi Grand Prix,6,55,SAI,McLaren,"['M', 'H']","[10, 45]",1,55
2020,17,Abu Dhabi Grand Prix,7,3,RIC,Renault,"['H', 'M']","[39, 16]",1,55
2020,17,Abu Dhabi Grand Prix,8,10,GAS,AlphaTauri,"['S', 'H']","[10, 45]",1,55
2020,17,Abu Dhabi Grand Prix,9,31,OCO,Renault,"['M', 'H']","[10, 45]",1,55
2020,17,Abu Dhabi Grand Prix,10,18,STR,Racing Point,"['S', 'H']","[10, 45]",1,55
2020,17,Abu Dhabi Grand Prix,11,26,KVY,AlphaTauri,"['S', 'H']","[10, 44]",1,54
2020,17,Abu Dhabi Grand Prix,12,7,RAI,Alfa Romeo Racing,"['M', 'H']","[10, 44]",1,54
2020,17,Abu Dhabi Grand Prix,13,16,LEC,Ferrari,"['M', 'H']","[22, 32]",1,54
2020,17,Abu Dhabi Grand Prix,14,5,VET,Ferrari,"['H', 'M']","[35, 19]",1,54
2020,17,Abu Dhabi Grand Prix,15,63,RUS,Williams,"['M', 'H']","[10, 44]",1,54
2020,17,Abu Dhabi Grand Prix,16,99,GIO,Alfa Romeo Racing,"['M', 'H']","[27, 27]",1,54
2020,17,Abu Dhabi Grand Prix,17,6,LAT,Williams,"['M', 'H', 'M']","[11, 24, 19]",2,54
2020,17,Abu Dhabi Grand Prix,18,20,MAG,Haas F1 Team,"['H', 'M', 'M']","[31, 16, 7]",2,54
2020,17,Abu Dhabi Grand Prix,19,51,FIT,Haas F1 Team,"['M', 'H', 'M', 'S']","[10, 24, 14, 5]",3,53
2020,17,Abu Dhabi Grand Prix,DNF,11,PER,Racing Point,['H'],[8],0,8
2021,1,Bahrain Grand Prix,1,44,HAM,Mercedes,"['M', 'H', 'H']","[13, 15, 28]",2,56
2021,1,Bahrain Grand Prix,2,33,VER,Red Bull Racing,"['M', 'M', 'H']","[17, 22, 17]",2,56
2021,1,Bahrain Grand Prix,3,77,BOT,Mercedes,"['M', 'H', 'H', 'M']","[16, 14, 24, 2]",3,56
2021,1,Bahrain Grand Prix,4,4,NOR,McLaren,"['S', 'M', 'H']","[12, 21, 23]",2,56
2021,1,Bahrain Grand Prix,5,11,PER,Red Bull Racing,"['M', 'M', 'H', 'M']","[2, 17, 19, 18]",3,56
2021,1,Bahrain Grand Prix,6,16,LEC,Ferrari,"['S', 'M', 'H']","[12, 20, 24]",2,56
2021,1,Bahrain Grand Prix,7,3,RIC,McLaren,"['S', 'M', 'H']","[13, 19, 24]",2,56
2021,1,Bahrain Grand Prix,8,55,SAI,Ferrari,"['S', 'M', 'H']","[15, 22, 19]",2,56
2021,1,Bahrain Grand Prix,9,22,TSU,AlphaTauri,"['M', 'H', 'H']","[15, 18, 23]",2,56
2021,1,Bahrain Grand Prix,10,18,STR,Aston Martin,"['S', 'M', 'H']","[12, 16, 28]",2,56
2021,1,Bahrain Grand Prix,11,7,RAI,Alfa Romeo Racing,"['M', 'H', 'M']","[13, 16, 27]",2,56
2021,1,Bahrain Grand Prix,12,99,GIO,Alfa Romeo Racing,"['M', 'H', 'M']","[12, 18, 25]",2,55
2021,1,Bahrain Grand Prix,13,31,OCO,Alpine,"['S', 'M', 'H']","[13, 18, 24]",2,55
2021,1,Bahrain Grand Prix,14,63,RUS,Williams,"['S', 'M', 'M']","[13, 23, 19]",2,55
2021,1,Bahrain Grand Prix,15,5,VET,Aston Martin,"['M', 'H']","[24, 31]",1,55
2021,1,Bahrain Grand Prix,16,47,MSC,Haas F1 Team,"['M', 'M', 'H']","[14, 19, 22]",2,55
2021,1,Bahrain Grand Prix,17,10,GAS,AlphaTauri,"['M', 'H', 'M', 'H']","[4, 15, 20, 13]",3,52
2021,1,Bahrain Grand Prix,18,6,LAT,Williams,"['S', 'M', 'M']","[14, 18, 19]",2,51
2021,1,Bahrain Grand Prix,DNF,14,ALO,Alpine,"['S', 'M', 'H']","[11, 18, 3]",2,32
2021,1,Bahrain Grand Prix,DNF,9,MAZ,Haas F1 Team,['M'],[0],0,0
2021,2,Emilia Romagna Grand Prix,1,33,VER,Red Bull Racing,"['I', 'M', 'M']","[27, 6, 30]",2,63
2021,2,Emilia Romagna Grand Prix,2,44,HAM,Mercedes,"['I', 'M', 'M', 'M', 'M']","[28, 3, 1, 1, 30]",4,63
2021,2,Emilia Romagna Grand Prix,3,4,NOR,McLaren,"['I', 'M', 'S']","[28, 5, 30]",2,63
2021,2,Emilia Romagna Grand Prix,4,16,LEC,Ferrari,"['I', 'M', 'M']","[28, 5, 30]",2,63
2021,2,Emilia Romagna Grand Prix,5,55,SAI,Ferrari,"['I', 'M', 'M']","[27, 6, 30]",2,63
2021,2,Emilia Romagna Grand Prix,6,3,RIC,McLaren,"['I', 'M', 'S']","[27, 6, 30]",2,63
2021,2,Emilia Romagna Grand Prix,7,10,GAS,AlphaTauri,"['W', 'I', 'M', 'M', 'M']","[14, 12, 6, 1, 30]",4,63
2021,2,Emilia Romagna Grand Prix,8,18,STR,Aston Martin,"['I', 'M', 'M', 'M']","[27, 5, 1, 30]",3,63
2021,2,Emilia Romagna Grand Prix,9,31,OCO,Alpine,"['W', 'I', 'M', 'S', 'M', 'M']","[1, 26, 4, 1, 1, 30]",5,63
2021,2,Emilia Romagna Grand Prix,10,14,ALO,Alpine,"['I', 'M', 'M', 'M']","[28, 4, 1, 30]",3,63
2021,2,Emilia Romagna Grand Prix,11,11,PER,Red Bull Racing,"['I', 'M', 'S']","[28, 5, 30]",2,63
2021,2,Emilia Romagna Grand Prix,12,22,TSU,AlphaTauri,"['I', 'M', 'S', 'S']","[25, 7, 1, 30]",3,63
2021,2,Emilia Romagna Grand Prix,13,7,RAI,Alfa Romeo Racing,"['I', 'M', 'M', 'M']","[26, 6, 1, 30]",3,63
2021,2,Emilia Romagna Grand Prix,14,99,GIO,Alfa Romeo Racing,"['I', 'M', 'M', 'M', 'M']","[27, 5, 1, 7, 22]",4,62
2021,2,Emilia Romagna Grand Prix,15,5,VET,Aston Martin,"['I', 'I', 'M', 'M', 'S', 'S']","[3, 17, 2, 10, 1, 28]",5,61
2021,2,Emilia Romagna Grand Prix,16,47,MSC,Haas F1 Team,"['W', 'I', 'S', 'M', 'M']","[5, 16, 10, 1, 29]",4,61
2021,2,Emilia Romagna Grand Prix,17,9,MAZ,Haas F1 Team,"['W', 'I', 'S', 'M', 'M']","[12, 11, 8, 1, 29]",4,61
2021,2,Emilia Romagna Grand Prix,DNF,77,BOT,Mercedes,"['I', 'M']","[27, 3]",1,30
2021,2,Emilia Romagna Grand Prix,DNF,63,RUS,Williams,"['I', 'M']","[25, 5]",1,30
2021,2,Emilia Romagna Grand Prix,DNF,6,LAT,Williams,['I'],[0],0,0
2021,3,Portuguese Grand Prix,1,44,HAM,Mercedes,"['M', 'M', 'M', 'H']","[2, 1, 34, 29]",3,66
2021,3,Portuguese Grand Prix,2,33,VER,Red Bull Racing,"['M', 'M', 'M', 'H', 'S']","[2, 1, 32, 29, 2]",4,66
2021,3,Portuguese Grand Prix,3,77,BOT,Mercedes,"['M', 'M', 'M', 'H', 'S']","[2, 1, 33, 27, 3]",4,66
2021,3,Portuguese Grand Prix,4,11,PER,Red Bull Racing,"['M', 'M', 'M', 'S']","[2, 1, 48, 15]",3,66
2021,3,Portuguese Grand Prix,5,4,NOR,McLaren,"['S', 'S', 'S', 'M']","[2, 1, 19, 44]",3,66
2021,3,Portuguese Grand Prix,6,16,LEC,Ferrari,"['M', 'M', 'M', 'H']","[2, 1, 22, 41]",3,66
2021,3,Portuguese Grand Prix,7,31,OCO,Alpine,"['S', 'S', 'S', 'H']","[2, 1, 19, 44]",3,66
2021,3,Portuguese Grand Prix,8,14,ALO,Alpine,"['M', 'M', 'M', 'H']","[2, 1, 37, 26]",3,66
2021,3,Portuguese Grand Prix,9,3,RIC,McLaren,"['M', 'M', 'M', 'H']","[2, 1, 38, 25]",3,66
2021,3,Portuguese Grand Prix,10,10,GAS,AlphaTauri,"['S', 'S', 'S', 'M']","[2, 1, 21, 42]",3,66
2021,3,Portuguese Grand Prix,11,55,SAI,Ferrari,"['S', 'S', 'S', 'M']","[2, 1, 18, 45]",3,66
2021,3,Portuguese Grand Prix,12,99,GIO,Alfa Romeo Racing,"['M', 'M', 'M', 'H']","[2, 1, 19, 43]",3,65
2021,3,Portuguese Grand Prix,13,5,VET,Aston Martin,"['S', 'S', 'S', 'M']","[2, 1, 19, 43]",3,65
2021,3,Portuguese Grand Prix,14,18,STR,Aston Martin,"['S', 'S', 'S', 'M']","[2, 1, 36, 26]",3,65
2021,3,Portuguese Grand Prix,15,22,TSU,AlphaTauri,"['M', 'M', 'M', 'H']","[2, 1, 18, 44]",3,65
2021,3,Portuguese Grand Prix,16,63,RUS,Williams,"['M', 'M', 'M', 'H']","[2, 1, 25, 37]",3,65
2021,3,Portuguese Grand Prix,17,47,MSC,Haas F1 Team,"['M', 'M', 'M', 'H']","[2, 1, 29, 32]",3,64
2021,3,Portuguese Grand Prix,18,6,LAT,Williams,"['M', 'M', 'M', 'H']","[2, 1, 21, 40]",3,64
2021,3,Portuguese Grand Prix,19,9,MAZ,Haas F1 Team,"['M', 'M', 'M', 'H', 'S']","[2, 1, 28, 12, 21]",4,64
2021,3,Portuguese Grand Prix,DNF,7,RAI,Alfa Romeo Racing,['S'],[1],0,1
2021,4,Spanish Grand Prix,1,44,HAM,Mercedes,"['S', 'M', 'M']","[28, 14, 24]",2,66
2021,4,Spanish Grand Prix,2,33,VER,Red Bull Racing,"['S', 'M', 'S']","[24, 36, 6]",2,66
2021,4,Spanish Grand Prix,3,77,BOT,Mercedes,"['S', 'M', 'S']","[23, 30, 13]",2,66
2021,4,Spanish Grand Prix,4,16,LEC,Ferrari,"['S', 'M', 'S']","[28, 30, 8]",2,66
2021,4,Spanish Grand Prix,5,11,PER,Red Bull Racing,"['S', 'M', 'S']","[27, 30, 9]",2,66
2021,4,Spanish Grand Prix,6,3,RIC,McLaren,"['S', 'M', 'S']","[25, 21, 20]",2,66
2021,4,Spanish Grand Prix,7,55,SAI,Ferrari,"['S', 'M', 'S']","[22, 24, 20]",2,66
2021,4,Spanish Grand Prix,8,4,NOR,McLaren,"['S', 'M', 'S']","[23, 28, 14]",2,65
2021,4,Spanish Grand Prix,9,31,OCO,Alpine,"['S', 'M']","[23, 42]",1,65
2021,4,Spanish Grand Prix,10,10,GAS,AlphaTauri,"['S', 'M', 'S']","[18, 29, 18]",2,65
2021,4,Spanish Grand Prix,11,18,STR,Aston Martin,"['S', 'M', 'S']","[22, 17, 26]",2,65
2021,4,Spanish Grand Prix,12,7,RAI,Alfa Romeo Racing,"['M', 'S']","[37, 28]",1,65
2021,4,Spanish Grand Prix,13,5,VET,Aston Martin,"['S', 'M', 'S']","[21, 17, 27]",2,65
2021,4,Spanish Grand Prix,14,63,RUS,Williams,"['S', 'M', 'M']","[9, 19, 37]",2,65
2021,4,Spanish Grand Prix,15,99,GIO,Alfa Romeo Racing,"['S', 'M', 'S']","[8, 31, 26]",2,65
2021,4,Spanish Grand Prix,16,6,LAT,Williams,"['S', 'M', 'M', 'S']","[9, 18, 23, 15]",3,65
2021,4,Spanish Grand Prix,17,14,ALO,Alpine,"['S', 'M', 'S']","[21, 40, 4]",2,65
2021,4,Spanish Grand Prix,18,47,MSC,Haas F1 Team,"['S', 'M', 'M']","[23, 27, 14]",2,64
2021,4,Spanish Grand Prix,19,9,MAZ,Haas F1 Team,"['S', 'M', 'M']","[22, 20, 22]",2,64
2021,4,Spanish Grand Prix,DNF,22,TSU,AlphaTauri,['S'],[6],0,6
2021,5,Monaco Grand Prix,1,33,VER,Red Bull Racing,"['S', 'H']","[34, 44]",1,78
2021,5,Monaco Grand Prix,2,55,SAI,Ferrari,"['S', 'H']","[32, 46]",1,78
2021,5,Monaco Grand Prix,3,4,NOR,McLaren,"['S', 'H']","[30, 48]",1,78
2021,5,Monaco Grand Prix,4,11,PER,Red Bull Racing,"['S', 'H']","[35, 43]",1,78
2021,5,Monaco Grand Prix,5,5,VET,Aston Martin,"['S', 'H']","[31, 47]",1,78
2021,5,Monaco Grand Prix,6,10,GAS,AlphaTauri,"['S', 'H']","[30, 48]",1,78
2021,5,Monaco Grand Prix,7,44,HAM,Mercedes,"['S', 'H', 'S']","[29, 38, 11]",2,78
2021,5,Monaco Grand Prix,8,18,STR,Aston Martin,"['H', 'S']","[58, 19]",1,77
2021,5,Monaco Grand Prix,9,31,OCO,Alpine,"['S', 'M']","[37, 40]",1,77
2021,5,Monaco Grand Prix,10,99,GIO,Alfa Romeo Racing,"['S', 'H']","[33, 44]",1,77
2021,5,Monaco Grand Prix,11,7,RAI,Alfa Romeo Racing,"['M', 'H']","[43, 34]",1,77
2021,5,Monaco Grand Prix,12,3,RIC,McLaren,"['M', 'H']","[36, 41]",1,77
2021,5,Monaco Grand Prix,13,14,ALO,Alpine,"['M', 'S']","[45, 32]",1,77
2021,5,Monaco Grand Prix,14,63,RUS,Williams,"['M', 'H']","[31, 46]",1,77
2021,5,Monaco Grand Prix,15,6,LAT,Williams,"['M', 'H']","[43, 34]",1,77
2021,5,Monaco Grand Prix,16,22,TSU,AlphaTauri,"['H', 'S']","[64, 13]",1,77
2021,5,Monaco Grand Prix,17,9,MAZ,Haas F1 Team,"['S', 'H']","[34, 41]",1,75
2021,5,Monaco Grand Prix,18,47,MSC,Haas F1 Team,"['S', 'H']","[37, 38]",1,75
2021,5,Monaco Grand Prix,DNF,77,BOT,Mercedes,['S'],[29],0,29
2021,5,Monaco Grand Prix,DNS,16,LEC,Ferrari,['S'],[0],0,0
2021,6,Azerbaijan Grand Prix,1,11,PER,Red Bull Racing,"['S', 'H', 'H', 'S']","[13, 34, 1, 3]",3,51
2021,6,Azerbaijan Grand Prix,2,5,VET,Aston Martin,"['S', 'H', 'H', 'S']","[18, 29, 1, 3]",3,51
2021,6,Azerbaijan Grand Prix,3,10,GAS,AlphaTauri,"['S', 'H', 'H', 'S']","[11, 36, 1, 3]",3,51
2021,6,Azerbaijan Grand Prix,4,16,LEC,Ferrari,"['S', 'H', 'H', 'S']","[9, 38, 1, 3]",3,51
2021,6,Azerbaijan Grand Prix,5,4,NOR,McLaren,"['S', 'H', 'H', 'S']","[7, 40, 1, 3]",3,51
2021,6,Azerbaijan Grand Prix,6,14,ALO,Alpine,"['S', 'H', 'S', 'S', 'S']","[7, 27, 13, 1, 3]",4,51
2021,6,Azerbaijan Grand Prix,7,22,TSU,AlphaTauri,"['S', 'H', 'H', 'S']","[9, 38, 1, 3]",3,51
2021,6,Azerbaijan Grand Prix,8,55,SAI,Ferrari,"['S', 'H', 'H', 'S']","[10, 37, 1, 3]",3,51
2021,6,Azerbaijan Grand Prix,9,3,RIC,McLaren,"['S', 'H', 'H', 'S']","[11, 36, 1, 3]",3,51
2021,6,Azerbaijan Grand Prix,10,7,RAI,Alfa Romeo Racing,"['M', 'H', 'H', 'S']","[13, 34, 1, 3]",3,51
2021,6,Azerbaijan Grand Prix,11,99,GIO,Alfa Romeo Racing,"['S', 'H', 'H', 'H', 'S']","[2, 32, 13, 1, 3]",4,51
2021,6,Azerbaijan Grand Prix,12,77,BOT,Mercedes,"['S', 'H', 'S', 'S']","[11, 36, 1, 3]",3,51
2021,6,Azerbaijan Grand Prix,13,47,MSC,Haas F1 Team,"['S', 'H', 'S', 'S', 'S', 'S']","[8, 26, 10, 3, 1, 3]",5,51
2021,6,Azerbaijan Grand Prix,14,9,MAZ,Haas F1 Team,"['S', 'H', 'S', 'S', 'S', 'S', 'S']","[9, 25, 10, 2, 1, 1, 3]",6,51
2021,6,Azerbaijan Grand Prix,15,44,HAM,Mercedes,"['S', 'H', 'H', 'S']","[11, 36, 1, 3]",3,51
2021,6,Azerbaijan Grand Prix,16,6,LAT,Williams,"['M', 'H', 'S']","[9, 39, 3]",2,51
